pay_date,emp_id,employee_name,department,gross_pay,federal_tax,fica,state_tax,benefits_deduction,net_pay
11/14/2025,E4005,Timothy Flores,Engineering,6950.0,973.0,531.67,0.0,451.75,4993.58
11/14/2025,E4006,Nina Moore,Engineering,6108.33,855.17,467.29,0.0,397.04,4388.83
11/14/2025,E4007,Wei Lee,Engineering,5737.5,803.25,438.92,0.0,372.94,4122.39
11/14/2025,E4008,Jacob Nguyen,Engineering,5895.83,825.42,451.03,0.0,383.23,4236.15
11/14/2025,E4009,James Torres,Engineering,5979.17,837.08,457.41,0.0,388.65,4296.03
11/14/2025,E4010,Robert Clark,Engineering,5912.5,827.75,452.31,0.0,384.31,4248.13
11/14/2025,E4011,Elizabeth Wilson,Engineering,6383.33,893.67,488.32,0.0,414.92,4586.42
11/14/2025,E4012,David Lewis,Engineering,6000.0,840.0,459.0,0.0,390.0,4311.0
11/14/2025,E4013,Grace Thompson,Engineering,5491.67,768.83,420.11,0.0,356.96,3945.77
11/14/2025,E4014,Carlos Perez,Engineering,7287.5,1020.25,557.49,0.0,473.69,5236.07
11/14/2025,E4015,Matthew Gonzalez,Engineering,6304.17,882.58,482.27,0.0,409.77,4529.55
11/14/2025,E4016,Amanda Perez,Engineering,5500.0,770.0,420.75,0.0,357.5,3951.75
11/14/2025,E4017,Edward Kim,Engineering,5366.67,751.33,410.55,0.0,348.83,3855.96
11/14/2025,E4018,Diego Lee,Engineering,6525.0,913.5,499.16,0.0,424.12,4688.22
11/14/2025,E4019,Ashley Lewis,Sales & Marketing,5379.17,753.08,411.51,0.0,349.65,3864.93
11/14/2025,E4020,James Green,Sales & Marketing,5325.0,745.5,407.36,0.0,346.12,3826.02
11/14/2025,E4021,Rebecca Rivera,Sales & Marketing,3270.83,457.92,250.22,0.0,212.6,2350.09
11/14/2025,E4022,Timothy Martinez,Sales & Marketing,5183.33,725.67,396.52,0.0,336.92,3724.22
11/14/2025,E4023,Rebecca Thompson,Sales & Marketing,3854.17,539.58,294.84,0.0,250.52,2769.23
11/14/2025,E4024,Eric Rodriguez,Sales & Marketing,3933.33,550.67,300.9,0.0,255.67,2826.09
11/14/2025,E4025,Stephanie Thomas,Sales & Marketing,3416.67,478.33,261.38,0.0,222.08,2454.88
11/14/2025,E4026,James Nelson,Sales & Marketing,4975.0,696.5,380.59,0.0,323.38,3574.53
11/14/2025,E4027,Karen Harris,Sales & Marketing,5341.67,747.83,408.64,0.0,347.21,3837.99
11/14/2025,E4028,Linda Young,Sales & Marketing,2933.33,410.67,224.4,0.0,190.67,2107.59
11/14/2025,E4029,Carol Allen,Sales & Marketing,4279.17,599.08,327.36,0.0,278.15,3074.58
11/14/2025,E4030,Jacob Sanchez,Sales & Marketing,4045.83,566.42,309.51,0.0,262.98,2906.92
11/14/2025,E4031,Michelle White,Customer Support,2841.67,397.83,217.39,0.0,184.71,2041.74
11/14/2025,E4033,Angela Chen,Customer Support,2720.83,380.92,208.14,0.0,176.85,1954.92
11/14/2025,E4034,Richard Rivera,Customer Support,2433.33,340.67,186.15,0.0,158.17,1748.34
11/14/2025,E4035,Mark Moore,Customer Support,3179.17,445.08,243.21,0.0,206.65,2284.23
11/14/2025,E4036,Grace Lewis,Customer Support,2941.67,411.83,225.04,0.0,191.21,2113.59
11/14/2025,E4037,Sam Clark,Customer Support,3066.67,429.33,234.6,0.0,199.33,2203.41
11/14/2025,E4038,Richard Brown,Customer Support,3091.67,432.83,236.51,0.0,200.96,2221.37
11/14/2025,E4039,Joshua Mitchell,G&A,5541.67,775.83,423.94,0.0,360.21,3981.69
11/14/2025,E4040,Wei Khan,G&A,6166.67,863.33,471.75,0.0,400.83,4430.76
11/14/2025,E4041,Nancy Johnson,G&A,4595.83,643.42,351.58,0.0,298.73,3302.1
11/14/2025,E4042,Linda Patel,G&A,4683.33,655.67,358.27,0.0,304.42,3364.97
11/14/2025,E4043,Michelle Adams,G&A,4600.0,644.0,351.9,0.0,299.0,3305.1
11/14/2025,E4044,Mark Smith,G&A,4691.67,656.83,358.91,0.0,304.96,3370.97
11/14/2025,E4045,Jennifer Walker,G&A,5779.17,809.08,442.11,0.0,375.65,4152.33
11/28/2025,E4001,Charles Rivera,Engineering,6804.17,952.58,520.52,0.0,442.27,4888.8
11/28/2025,E4002,Susan Clark,Engineering,7141.67,999.83,546.34,0.0,464.21,5131.29
11/28/2025,E4004,Joshua Singh,Engineering,5391.67,754.83,412.46,0.0,350.46,3873.92
11/28/2025,E4005,Timothy Flores,Engineering,6950.0,973.0,531.67,0.0,451.75,4993.58
11/28/2025,E4006,Nina Moore,Engineering,6108.33,855.17,467.29,0.0,397.04,4388.83
11/28/2025,E4007,Wei Lee,Engineering,5737.5,803.25,438.92,0.0,372.94,4122.39
11/28/2025,E4008,Jacob Nguyen,Engineering,5895.83,825.42,451.03,0.0,383.23,4236.15
11/28/2025,E4009,James Torres,Engineering,5979.17,837.08,457.41,0.0,388.65,4296.03
11/28/2025,E4010,Robert Clark,Engineering,5912.5,827.75,452.31,0.0,384.31,4248.13
11/28/2025,E4011,Elizabeth Wilson,Engineering,6383.33,893.67,488.32,0.0,414.92,4586.42
11/28/2025,E4012,David Lewis,Engineering,6000.0,840.0,459.0,0.0,390.0,4311.0
11/28/2025,E4013,Grace Thompson,Engineering,5491.67,768.83,420.11,0.0,356.96,3945.77
11/28/2025,E4014,Carlos Perez,Engineering,7287.5,1020.25,557.49,0.0,473.69,5236.07
11/28/2025,E4015,Matthew Gonzalez,Engineering,6304.17,882.58,482.27,0.0,409.77,4529.55
11/28/2025,E4016,Amanda Perez,Engineering,5500.0,770.0,420.75,0.0,357.5,3951.75
11/28/2025,E4017,Edward Kim,Engineering,5366.67,751.33,410.55,0.0,348.83,3855.96
11/28/2025,E4018,Diego Lee,Engineering,6525.0,913.5,499.16,0.0,424.12,4688.22
11/28/2025,E4019,Ashley Lewis,Sales & Marketing,5379.17,753.08,411.51,0.0,349.65,3864.93
11/28/2025,E4020,James Green,Sales & Marketing,5325.0,745.5,407.36,0.0,346.12,3826.02
11/28/2025,E4021,Rebecca Rivera,Sales & Marketing,3270.83,457.92,250.22,0.0,212.6,2350.09
11/28/2025,E4022,Timothy Martinez,Sales & Marketing,5183.33,725.67,396.52,0.0,336.92,3724.22
11/28/2025,E4023,Rebecca Thompson,Sales & Marketing,3854.17,539.58,294.84,0.0,250.52,2769.23
11/28/2025,E4024,Eric Rodriguez,Sales & Marketing,3933.33,550.67,300.9,0.0,255.67,2826.09
11/28/2025,E4025,Stephanie Thomas,Sales & Marketing,3416.67,478.33,261.38,0.0,222.08,2454.88
11/28/2025,E4026,James Nelson,Sales & Marketing,4975.0,696.5,380.59,0.0,323.38,3574.53
11/28/2025,E4027,Karen Harris,Sales & Marketing,5341.67,747.83,408.64,0.0,347.21,3837.99
11/28/2025,E4028,Linda Young,Sales & Marketing,2933.33,410.67,224.4,0.0,190.67,2107.59
11/28/2025,E4029,Carol Allen,Sales & Marketing,4279.17,599.08,327.36,0.0,278.15,3074.58
11/28/2025,E4030,Jacob Sanchez,Sales & Marketing,4045.83,566.42,309.51,0.0,262.98,2906.92
11/28/2025,E4031,Michelle White,Customer Support,2841.67,397.83,217.39,0.0,184.71,2041.74
11/28/2025,E4033,Angela Chen,Customer Support,2720.83,380.92,208.14,0.0,176.85,1954.92
11/28/2025,E4034,Richard Rivera,Customer Support,2433.33,340.67,186.15,0.0,158.17,1748.34
11/28/2025,E4035,Mark Moore,Customer Support,3179.17,445.08,243.21,0.0,206.65,2284.23
11/28/2025,E4036,Grace Lewis,Customer Support,2941.67,411.83,225.04,0.0,191.21,2113.59
11/28/2025,E4037,Sam Clark,Customer Support,3066.67,429.33,234.6,0.0,199.33,2203.41
11/28/2025,E4038,Richard Brown,Customer Support,3091.67,432.83,236.51,0.0,200.96,2221.37
11/28/2025,E4039,Joshua Mitchell,G&A,5541.67,775.83,423.94,0.0,360.21,3981.69
11/28/2025,E4040,Wei Khan,G&A,6166.67,863.33,471.75,0.0,400.83,4430.76
11/28/2025,E4041,Nancy Johnson,G&A,4595.83,643.42,351.58,0.0,298.73,3302.1
11/28/2025,E4042,Linda Patel,G&A,4683.33,655.67,358.27,0.0,304.42,3364.97
11/28/2025,E4043,Michelle Adams,G&A,4600.0,644.0,351.9,0.0,299.0,3305.1
11/28/2025,E4044,Mark Smith,G&A,4691.67,656.83,358.91,0.0,304.96,3370.97
11/28/2025,E4045,Jennifer Walker,G&A,5779.17,809.08,442.11,0.0,375.65,4152.33
12/15/2025,E4001,Charles Rivera,Engineering,6804.17,952.58,520.52,0.0,442.27,4888.8
12/15/2025,E4002,Susan Clark,Engineering,7141.67,999.83,546.34,0.0,464.21,5131.29
12/15/2025,E4004,Joshua Singh,Engineering,5391.67,754.83,412.46,0.0,350.46,3873.92
12/15/2025,E4005,Timothy Flores,Engineering,6950.0,973.0,531.67,0.0,451.75,4993.58
12/15/2025,E4006,Nina Moore,Engineering,6108.33,855.17,467.29,0.0,397.04,4388.83
12/15/2025,E4007,Wei Lee,Engineering,5737.5,803.25,438.92,0.0,372.94,4122.39
12/15/2025,E4008,Jacob Nguyen,Engineering,5895.83,825.42,451.03,0.0,383.23,4236.15
12/15/2025,E4009,James Torres,Engineering,5979.17,837.08,457.41,0.0,388.65,4296.03
12/15/2025,E4010,Robert Clark,Engineering,5912.5,827.75,452.31,0.0,384.31,4248.13
12/15/2025,E4011,Elizabeth Wilson,Engineering,6383.33,893.67,488.32,0.0,414.92,4586.42
12/15/2025,E4012,David Lewis,Engineering,6000.0,840.0,459.0,0.0,390.0,4311.0
12/15/2025,E4013,Grace Thompson,Engineering,5491.67,768.83,420.11,0.0,356.96,3945.77
12/15/2025,E4014,Carlos Perez,Engineering,7287.5,1020.25,557.49,0.0,473.69,5236.07
12/15/2025,E4015,Matthew Gonzalez,Engineering,6304.17,882.58,482.27,0.0,409.77,4529.55
12/15/2025,E4016,Amanda Perez,Engineering,5500.0,770.0,420.75,0.0,357.5,3951.75
12/15/2025,E4017,Edward Kim,Engineering,5366.67,751.33,410.55,0.0,348.83,3855.96
12/15/2025,E4018,Diego Lee,Engineering,6525.0,913.5,499.16,0.0,424.12,4688.22
12/15/2025,E4019,Ashley Lewis,Sales & Marketing,5379.17,753.08,411.51,0.0,349.65,3864.93
12/15/2025,E4020,James Green,Sales & Marketing,5325.0,745.5,407.36,0.0,346.12,3826.02
12/15/2025,E4021,Rebecca Rivera,Sales & Marketing,3270.83,457.92,250.22,0.0,212.6,2350.09
12/15/2025,E4022,Timothy Martinez,Sales & Marketing,5183.33,725.67,396.52,0.0,336.92,3724.22
12/15/2025,E4023,Rebecca Thompson,Sales & Marketing,3854.17,539.58,294.84,0.0,250.52,2769.23
12/15/2025,E4024,Eric Rodriguez,Sales & Marketing,3933.33,550.67,300.9,0.0,255.67,2826.09
12/15/2025,E4025,Stephanie Thomas,Sales & Marketing,3416.67,478.33,261.38,0.0,222.08,2454.88
12/15/2025,E4026,James Nelson,Sales & Marketing,4975.0,696.5,380.59,0.0,323.38,3574.53
12/15/2025,E4027,Karen Harris,Sales & Marketing,5341.67,747.83,408.64,0.0,347.21,3837.99
12/15/2025,E4028,Linda Young,Sales & Marketing,2933.33,410.67,224.4,0.0,190.67,2107.59
12/15/2025,E4029,Carol Allen,Sales & Marketing,4279.17,599.08,327.36,0.0,278.15,3074.58
12/15/2025,E4030,Jacob Sanchez,Sales & Marketing,4045.83,566.42,309.51,0.0,262.98,2906.92
12/15/2025,E4031,Michelle White,Customer Support,2841.67,397.83,217.39,0.0,184.71,2041.74
12/15/2025,E4033,Angela Chen,Customer Support,2720.83,380.92,208.14,0.0,176.85,1954.92
12/15/2025,E4034,Richard Rivera,Customer Support,2433.33,340.67,186.15,0.0,158.17,1748.34
12/15/2025,E4035,Mark Moore,Customer Support,3179.17,445.08,243.21,0.0,206.65,2284.23
12/15/2025,E4036,Grace Lewis,Customer Support,2941.67,411.83,225.04,0.0,191.21,2113.59
12/15/2025,E4037,Sam Clark,Customer Support,3066.67,429.33,234.6,0.0,199.33,2203.41
12/15/2025,E4038,Richard Brown,Customer Support,3091.67,432.83,236.51,0.0,200.96,2221.37
12/15/2025,E4039,Joshua Mitchell,G&A,5541.67,775.83,423.94,0.0,360.21,3981.69
12/15/2025,E4040,Wei Khan,G&A,6166.67,863.33,471.75,0.0,400.83,4430.76
12/15/2025,E4041,Nancy Johnson,G&A,4595.83,643.42,351.58,0.0,298.73,3302.1
12/15/2025,E4042,Linda Patel,G&A,4683.33,655.67,358.27,0.0,304.42,3364.97
12/15/2025,E4043,Michelle Adams,G&A,4600.0,644.0,351.9,0.0,299.0,3305.1
12/15/2025,E4044,Mark Smith,G&A,4691.67,656.83,358.91,0.0,304.96,3370.97
12/15/2025,E4045,Jennifer Walker,G&A,5779.17,809.08,442.11,0.0,375.65,4152.33
12/31/2025,E4001,Charles Rivera,Engineering,6804.17,952.58,520.52,0.0,442.27,4888.8
12/31/2025,E4002,Susan Clark,Engineering,7141.67,999.83,546.34,0.0,464.21,5131.29
12/31/2025,E4004,Joshua Singh,Engineering,5391.67,754.83,412.46,0.0,350.46,3873.92
12/31/2025,E4005,Timothy Flores,Engineering,6950.0,973.0,531.67,0.0,451.75,4993.58
12/31/2025,E4006,Nina Moore,Engineering,6108.33,855.17,467.29,0.0,397.04,4388.83
12/31/2025,E4007,Wei Lee,Engineering,5737.5,803.25,438.92,0.0,372.94,4122.39
12/31/2025,E4008,Jacob Nguyen,Engineering,5895.83,825.42,451.03,0.0,383.23,4236.15
12/31/2025,E4009,James Torres,Engineering,5979.17,837.08,457.41,0.0,388.65,4296.03
12/31/2025,E4010,Robert Clark,Engineering,5912.5,827.75,452.31,0.0,384.31,4248.13
12/31/2025,E4011,Elizabeth Wilson,Engineering,6383.33,893.67,488.32,0.0,414.92,4586.42
12/31/2025,E4012,David Lewis,Engineering,6000.0,840.0,459.0,0.0,390.0,4311.0
12/31/2025,E4013,Grace Thompson,Engineering,5491.67,768.83,420.11,0.0,356.96,3945.77
12/31/2025,E4014,Carlos Perez,Engineering,7287.5,1020.25,557.49,0.0,473.69,5236.07
12/31/2025,E4015,Matthew Gonzalez,Engineering,6304.17,882.58,482.27,0.0,409.77,4529.55
12/31/2025,E4016,Amanda Perez,Engineering,5500.0,770.0,420.75,0.0,357.5,3951.75
12/31/2025,E4017,Edward Kim,Engineering,5366.67,751.33,410.55,0.0,348.83,3855.96
12/31/2025,E4018,Diego Lee,Engineering,6525.0,913.5,499.16,0.0,424.12,4688.22
12/31/2025,E4019,Ashley Lewis,Sales & Marketing,5379.17,753.08,411.51,0.0,349.65,3864.93
12/31/2025,E4020,James Green,Sales & Marketing,5325.0,745.5,407.36,0.0,346.12,3826.02
12/31/2025,E4021,Rebecca Rivera,Sales & Marketing,3270.83,457.92,250.22,0.0,212.6,2350.09
12/31/2025,E4022,Timothy Martinez,Sales & Marketing,5183.33,725.67,396.52,0.0,336.92,3724.22
12/31/2025,E4023,Rebecca Thompson,Sales & Marketing,3854.17,539.58,294.84,0.0,250.52,2769.23
12/31/2025,E4024,Eric Rodriguez,Sales & Marketing,3933.33,550.67,300.9,0.0,255.67,2826.09
12/31/2025,E4025,Stephanie Thomas,Sales & Marketing,3416.67,478.33,261.38,0.0,222.08,2454.88
12/31/2025,E4026,James Nelson,Sales & Marketing,4975.0,696.5,380.59,0.0,323.38,3574.53
12/31/2025,E4027,Karen Harris,Sales & Marketing,5341.67,747.83,408.64,0.0,347.21,3837.99
12/31/2025,E4028,Linda Young,Sales & Marketing,2933.33,410.67,224.4,0.0,190.67,2107.59
12/31/2025,E4029,Carol Allen,Sales & Marketing,4279.17,599.08,327.36,0.0,278.15,3074.58
12/31/2025,E4030,Jacob Sanchez,Sales & Marketing,4045.83,566.42,309.51,0.0,262.98,2906.92
12/31/2025,E4031,Michelle White,Customer Support,2841.67,397.83,217.39,0.0,184.71,2041.74
12/31/2025,E4033,Angela Chen,Customer Support,2720.83,380.92,208.14,0.0,176.85,1954.92
12/31/2025,E4034,Richard Rivera,Customer Support,2433.33,340.67,186.15,0.0,158.17,1748.34
12/31/2025,E4035,Mark Moore,Customer Support,3179.17,445.08,243.21,0.0,206.65,2284.23
12/31/2025,E4036,Grace Lewis,Customer Support,2941.67,411.83,225.04,0.0,191.21,2113.59
12/31/2025,E4037,Sam Clark,Customer Support,3066.67,429.33,234.6,0.0,199.33,2203.41
12/31/2025,E4038,Richard Brown,Customer Support,3091.67,432.83,236.51,0.0,200.96,2221.37
12/31/2025,E4039,Joshua Mitchell,G&A,5541.67,775.83,423.94,0.0,360.21,3981.69
12/31/2025,E4040,Wei Khan,G&A,6166.67,863.33,471.75,0.0,400.83,4430.76
12/31/2025,E4041,Nancy Johnson,G&A,4595.83,643.42,351.58,0.0,298.73,3302.1
12/31/2025,E4042,Linda Patel,G&A,4683.33,655.67,358.27,0.0,304.42,3364.97
12/31/2025,E4043,Michelle Adams,G&A,4600.0,644.0,351.9,0.0,299.0,3305.1
12/31/2025,E4044,Mark Smith,G&A,4691.67,656.83,358.91,0.0,304.96,3370.97
12/31/2025,E4045,Jennifer Walker,G&A,5779.17,809.08,442.11,0.0,375.65,4152.33
